id	name	zip	county_id	county_name	slug	populity	type
2378	Sárkeresztes	8051	7	Fejér	sarkeresztes	1568	Község
2417	Sárkeresztúr	8125	7	Fejér	sarkeresztur	2590	Község
2433	Sárkeszi	8144	7	Fejér	sarkeszi	598	Község
2544	Sármellék	8391	20	Zala	sarmellek	1854	Község
2296	Sárok	7781	2	Baranya	sarok	261	Község
433	Sárosd	2433	7	Fejér	sarosd	3461	Nagyközség
1151	Sárospatak	3950	5	Borsod-Abaúj-Zemplén	sarospatak	13487	Város
1152	Sárospatak (Végardó)	3952	5	Borsod-Abaúj-Zemplén	vegardo	0	
2015	Sárpilis	7145	17	Tolna	sarpilis	679	Község
1266	Sárrétudvari	4171	9	Hajdú-Bihar	sarretudvari	3084	Nagyközség
3059	Sarród	9435	8	Győr-Moson-Sopron	sarrod	1023	Község
3058	Sarród (Fertőújlak)	9434	8	Győr-Moson-Sopron	fertoujlak	0	
3312	Sarród (Nyárliget)	9438	8	Győr-Moson-Sopron	nyarliget	0	
2418	Sárszentágota	8126	7	Fejér	sarszentagota	1415	Község
1966	Sárszentlőrinc	7047	17	Tolna	sarszentlorinc	1040	Község
2432	Sárszentmihály	8143	7	Fejér	sarszentmihaly	3076	Község
856	Sarud	3386	10	Heves	sarud	1284	Község
3116	Sárvár	9600	18	Vas	sarvar	15415	Város
3118	Sárvár (Lánkapuszta)	9609	18	Vas	lankapuszta	0	
3117	Sárvár (Rábasömjén)	9608	18	Vas	rabasomjen	0	
2511	Sáska	8308	19	Veszprém	saska	303	Község
987	Sáta	3659	5	Borsod-Abaúj-Zemplén	sata	1296	Község
1172	Sátoraljaújhely	3980	5	Borsod-Abaúj-Zemplén	satoraljaujhely	16796	Város
1149	Sátoraljaújhely (Károlyfalva)	3944	5	Borsod-Abaúj-Zemplén	karolyfalva	0	
1150	Sátoraljaújhely (Rudabányácska)	3945	5	Borsod-Abaúj-Zemplén	rudabanyacska	0	
1175	Sátoraljaújhely (Széphalom)	3988	5	Borsod-Abaúj-Zemplén	szephalom	0	
2300	Sátorhely	7785	2	Baranya	satorhely	691	Község
3203	Sé	9789	18	Vas	se	1378	Község
2189	Segesd	7562	14	Somogy	segesd	685	Község
2349	Sellye	7960	2	Baranya	sellye	216	Község
1168	Semjén	3974	5	Borsod-Abaúj-Zemplén	semjen	1852	Nagyközség
2814	Semjénháza	8862	20	Zala	semjenhaza	636	Község
2781	Sénye	8788	20	Zala	senye	42	Község
1403	Sényő	4533	15	Szabolcs-Szatmár-Bereg	senyo	1480	Község
2410	Seregélyes	8111	7	Fejér	seregelyes	4569	Nagyközség
2412	Seregélyes (Szőlőhegy)	8113	7	Fejér	szolohegy	0	
1014	Serényfalva	3729	5	Borsod-Abaúj-Zemplén	serenyfalva	1073	Község
2575	Sikátor	8439	19	Veszprém	sikator	336	Község
2305	Siklósbodony	7814	2	Baranya	siklosbodony	144	Község
1101	Sima	3881	5	Borsod-Abaúj-Zemplén	sima	3239	Város
3128	Simaság	9633	18	Vas	simasag	135	Község
1982	Simontornya	7081	17	Tolna	simontornya	4364	Város
2030	Sióagárd	7171	17	Tolna	sioagard	1319	Község
2659	Siófok	8600	14	Somogy	siofok	0	
2660	Siófok	8602	14	Somogy	siofok	0	
2663	Siófok (Balatonkiliti)	8611	14	Somogy	balatonkiliti	0	
2662	Siófok (Balatonszéplak)	8609	14	Somogy	balatonszeplak	0	
2661	Siófok 4.	8604	14	Somogy	siofok	0	
2692	Siójut	8652	14	Somogy	siojut	0	
817	Sirok	3332	10	Heves	sirok	2015	község
3143	Sitke	9671	18	Vas	sitke	687	Község
3016	Sobor	9315	8	Győr-Moson-Sopron	sobor	305	Község
2944	Sokorópátka	9112	8	Győr-Moson-Sopron	sokoropatka	1116	Község
1797	Solt	6320	3	Bács-Kiskun	solt	6972	Város
1787	Soltszentimre	6223	3	Bács-Kiskun	soltszentimre	1347	Község
1789	Soltvadkert	6230	3	Bács-Kiskun	soltvadkert	7744	Város
2456	Sóly	8193	19	Veszprém	soly	457	Község
283	Solymár	2083	13	Pest	solymar	10088	Nagyközség
2695	Som	8655	14	Somogy	som	0	
2602	Somlójenő	8478	19	Veszprém	somlojeno	324	Község
2604	Somlóvásárhely	8481	19	Veszprém	somlovasarhely	1188	Község
2136	Somodor	7454	14	Somogy	somodor	0	
2079	Somogyacsa	7283	14	Somogy	somogyacsa	0	
2335	Somogyapáti	7922	2	Baranya	somogyapati	202	Község
2194	Somogyaracs	7584	14	Somogy	somogyaracs	1722	Község
2134	Somogyaszaló	7452	14	Somogy	somogyaszalo	658	Község
2710	Somogybabod	8684	14	Somogy	somogybabod	0	
2812	Somogybükkösd	8858	14	Somogy	somogybukkosd	259	Község
2742	Somogycsicsó	8726	14	Somogy	somogycsicso	0	
2080	Somogydöröcske	7284	14	Somogy	somogydorocske	0	
2699	Somogyegres	8666	14	Somogy	somogyegres	470	Község
2726	Somogyfajsz	8708	14	Somogy	somogyfajsz	534	Község
2137	Somogygeszti	7455	14	Somogy	somogygeszti	0	
2334	Somogyhatvan	7921	2	Baranya	somogyhatvan	386	Község
2704	Somogymeggyes	8673	14	Somogy	somogymeggyes	0	
2746	Somogysámson	8733	14	Somogy	somogysamson	779	Község
2127	Somogysárd	7435	14	Somogy	somogysard	1317	Község
2750	Somogysimonyi	8737	14	Somogy	somogysimonyi	0	
2723	Somogyszentpál	8705	14	Somogy	somogyszentpal	803	Község
2190	Somogyszob	7563	14	Somogy	somogyszob	477	Község
2709	Somogytúr	8683	14	Somogy	somogytur	0	
2159	Somogyudvarhely	7515	14	Somogy	somogyudvarhely	1151	Község
2720	Somogyvámos	8699	14	Somogy	somogyvamos	0	
3297	Somogyviszló	7924	2	Baranya	somogyviszlo	0	
2747	Somogyzsitfa	8734	14	Somogy	somogyzsitfa	304	Község
708	Somoskőújfalu	3121	12	Nógrád	somoskoujfalu	2457	Község
1524	Sonkád	4954	15	Szabolcs-Szatmár-Bereg	sonkad	755	Község
2415	Soponya	8123	7	Fejér	soponya	1959	Nagyközség
3049	Sopron	9400	8	Győr-Moson-Sopron	sopron	57244	Megyei jogú város
3085	Sopron (Balf)	9494	8	Győr-Moson-Sopron	balf	0	
3052	Sopron (Brennbergbánya)	9408	8	Győr-Moson-Sopron	brennbergbanya	0	
3051	Sopron (Sopronkőhida)	9407	8	Győr-Moson-Sopron	sopronkohida	0	
3050	Sopron 1.	9401	8	Győr-Moson-Sopron	sopron	0	
3069	Sopronhorpács	9463	8	Győr-Moson-Sopron	sopronhorpacs	828	Község
3079	Sopronkövesd	9483	8	Győr-Moson-Sopron	sopronkovesd	1165	Község
3023	Sopronnémeti	9325	8	Győr-Moson-Sopron	sopronnemeti	288	Község
3195	Sorkikápolna	9774	18	Vas	sorkikapolna	164	Község
2828	Sormás	8881	20	Zala	sormas	933	Község
3194	Sorokpolány	9773	18	Vas	sorokpolany	853	Község
716	Sóshartyán	3131	12	Nógrád	soshartyan	944	Község
259	Sóskút	2038	13	Pest	soskut	3083	Község
1004	Sóstófalva	3716	5	Borsod-Abaúj-Zemplén	sostofalva	294	Község
3149	Sótony	9681	18	Vas	sotony	654	Község
2840	Söjtör	8897	20	Zala	sojtor	1584	Község
3175	Söpte	9743	18	Vas	sopte	816	Község
2388	Söréd	8072	7	Fejér	sored	518	Község
2403	Sukoró	8096	7	Fejér	sukoro	1253	Község
633	Súr	2889	11	Komárom-Esztergom	sur	1288	Község
2811	Surd	8856	20	Zala	surd	618	Község
1816	Sükösd	6346	3	Bács-Kiskun	sukosd	3964	Nagyközség
369	Sülysáp (Tápiósáp)	2242	13	Pest	tapiosap	0	
368	Sülysáp (Tápiósüly)	2241	13	Pest	tapiosuly	8254	Nagyközség
2521	Sümeg	8330	19	Veszprém	sumeg	6650	Város
2530	Sümegprága	8351	19	Veszprém	sumegpraga	663	Község
489	Süttő	2543	11	Komárom-Esztergom	sutto	2107	Község
2436	Szabadbattyán	8151	7	Fejér	szabadbattyan	4684	Nagyközség
432	Szabadegyháza	2432	7	Fejér	szabadegyhaza	2299	Község
2429	Szabadhídvég	8138	7	Fejér	szabadhidveg	904	Község
2430	Szabadhidvég (Pélpuszta)	8139	7	Fejér	pelpuszta	0	
2064	Szabadi	7253	14	Somogy	szabadi	0	
1691	Szabadkígyós	5712	4	Békés	szabadkigyos	2798	Község
1757	Szabadszállás	6080	3	Bács-Kiskun	szabadszallas	6646	Város
2180	Szabás	7544	14	Somogy	szabas	0	
1369	Szabolcs	4467	15	Szabolcs-Szatmár-Bereg	szabolcs	393	Község
1414	Szabolcsbáka	4547	15	Szabolcs-Szatmár-Bereg	szabolcsbaka	1303	Község
1388	Szabolcsveresmart	4496	15	Szabolcs-Szatmár-Bereg	szabolcsveresmart	1650	Község
302	Szada	2111	13	Pest	szada	4278	Község
2110	Szágy	7383	2	Baranya	szagy	164	Község
2280	Szajk	7753	2	Baranya	szajk	862	Község
818	Szajla	3334	10	Heves	szajla	655	község
1563	Szajol	5081	16	Jász-Nagykun-Szolnok	szajol	4047	Község
1050	Szakácsi	3786	5	Borsod-Abaúj-Zemplén	szakacsi	132	Község
1980	Szakadát	7071	17	Tolna	szakadat	292	Község
954	Szakáld	3596	5	Borsod-Abaúj-Zemplén	szakald	558	Község
2044	Szakály	7192	17	Tolna	szakaly	1435	Község
2054	Szakcs	7213	17	Tolna	szakcs	978	Község
1809	Szakmár	6336	3	Bács-Kiskun	szakmar	1332	Község
3246	Szaknyér	9934	18	Vas	szaknyer	214	Község
1285	Szakoly	4234	15	Szabolcs-Szatmár-Bereg	szakoly	3022	Község
3267	Szakonyfalu	9983	18	Vas	szakonyfalu	392	Község
618	Szákszend	2856	11	Komárom-Esztergom	szakszend	1581	Község
3252	Szalafő	9942	18	Vas	szalafo	233	Község
2522	Szalapa	8341	20	Zala	szalapa	170	Község
1090	Szalaszend	3863	5	Borsod-Abaúj-Zemplén	szalaszend	1114	Község
2002	Szálka	7121	17	Tolna	szalka	607	Község
1759	Szalkszentmárton	6086	3	Bács-Kiskun	szalkszentmarton	2992	Község
737	Szalmatercs	3163	12	Nógrád	szalmatercs	1212	Község
1476	Szamosangyalos	4767	15	Szabolcs-Szatmár-Bereg	szamosangyalos	556	Község
1463	Szamosbecs	4745	15	Szabolcs-Szatmár-Bereg	szamosbecs	375	Község
1452	Szamoskér	4721	15	Szabolcs-Szatmár-Bereg	szamosker	457	Község
1486	Szamosszeg	4824	15	Szabolcs-Szatmár-Bereg	szamosszeg	321	Község
1464	Szamostatárfalva	4746	15	Szabolcs-Szatmár-Bereg	szamostatarfalva	420	Község
1457	Szamosújlak	4734	15	Szabolcs-Szatmár-Bereg	szamosujlak	2049	Község
562	Szanda	2697	12	Nógrád	szanda	665	Község
1775	Szank	6131	3	Bács-Kiskun	szank	2592	Község
2671	Szántód	8622	14	Somogy	szantod	0	
3018	Szany	9317	8	Győr-Moson-Sopron	szany	2301	Nagyközség
2561	Szápár	8423	19	Veszprém	szapar	528	Község
3287	Szárász	7188	2	Baranya	szarasz	0	
1974	Szárazd	7063	17	Tolna	szarazd	236	Község
3037	Szárföld	9353	8	Győr-Moson-Sopron	szarfold	923	Község
276	Szárliget	2067	11	Komárom-Esztergom	szarliget	2333	Község
1658	Szarvas	5540	4	Békés	szarvas	17479	Város
682	Szarvasgede	3051	12	Nógrád	szarvasgede	435	Község
810	Szarvaskő	3323	10	Heves	szarvasko	374	Község
1554	Szászberek	5053	16	Jász-Nagykun-Szolnok	szaszberek	1018	Község
1067	Szászfa	3821	5	Borsod-Abaúj-Zemplén	szaszfa	216	Község
2099	Szászvár	7349	2	Baranya	szaszvar	2557	Nagyközség
1517	Szatmárcseke	4945	15	Szabolcs-Szatmár-Bereg	szatmarcseke	1553	Község
534	Szátok	2656	12	Nógrád	szatok	564	Község
3250	Szatta	9938	18	Vas	szatta	297	Község
1898	Szatymaz	6763	6	Csongrád	szatymaz	4688	Község
2304	Szava	7813	2	Baranya	szava	359	Község
436	Százhalombatta	2440	13	Pest	szazhalombatta	18533	Város
437	Százhalombatta 2.	2442	13	Pest	szazhalombatta	0	
438	Százhalombatta 3.	2443	13	Pest	szazhalombatta	0	
2265	Szebény	7725	2	Baranya	szebeny	465	Község
558	Szécsénke	2692	12	Nógrád	szecsenke	233	Község
739	Szécsény	3170	12	Nógrád	szecseny	6221	Város
720	Szécsényfelfalu	3135	12	Nógrád	szecsenyfelfalu	470	Község
1970	Szedres	7056	17	Tolna	szedres	2364	Község
1876	Szeged	6700	6	Csongrád	szeged	0	
1879	Szeged	6720	6	Csongrád	szeged	165646	Megyei jogú város
1880	Szeged	6721	6	Csongrád	szeged	0	
1881	Szeged	6722	6	Csongrád	szeged	0	
1882	Szeged	6723	6	Csongrád	szeged	0	
1883	Szeged	6724	6	Csongrád	szeged	0	
1884	Szeged	6725	6	Csongrád	szeged	0	
1885	Szeged	6726	6	Csongrád	szeged	0	
1886	Szeged	6727	6	Csongrád	szeged	0	
1887	Szeged	6728	6	Csongrád	szeged	0	
1888	Szeged	6729	6	Csongrád	szeged	0	
1894	Szeged (Gyálarét)	6757	6	Csongrád	gyalaret	0	
1917	Szeged (Kiskundorozsma)	6791	6	Csongrád	kiskundorozsma	0	
1877	Szeged (Szentmihály)	6710	6	Csongrád	szentmihaly	0	
1905	Szeged (Szőreg)	6771	6	Csongrád	szoreg	0	
1890	Szeged (Tápé)	6753	6	Csongrád	tape	0	
1878	Szeged Tanposta	6713	6	Csongrád	szeged-tanposta	0	
2745	Szegerdő	8732	14	Somogy	szegerdo	94	Község
1648	Szeghalom	5520	4	Békés	szeghalom	0	
1129	Szegilong	3918	5	Borsod-Abaúj-Zemplén	szegilong	347	Község
1869	Szegvár	6635	6	Csongrád	szegvar	4904	Nagyközség
1404	Székely	4534	15	Szabolcs-Szatmár-Bereg	szekely	1087	Község
2273	Székelyszabar	7737	2	Baranya	szekelyszabar	665	Község
2365	Székesfehérvár	8000	7	Fejér	szekesfehervar	101707	Megyei jogú város
2367	Székesfehérvár	8002	7	Fejér	szekesfehervar	0	
2372	Székesfehérvár (Börgönd)	8019	7	Fejér	borgond	0	
2366	Székesfehérvár 1.	8001	7	Fejér	szekesfehervar	0	
2368	Székesfehérvár 3.	8003	7	Fejér	szekesfehervar	0	
2369	Székesfehérvár 6.	8006	7	Fejér	szekesfehervar	0	
2370	Székesfehérvár 7.	8007	7	Fejér	szekesfehervar	0	
2371	Székesfehérvár 8.	8008	7	Fejér	szekesfehervar	0	
1924	Székkutas	6821	6	Csongrád	szekkutas	2404	Község
1998	Szekszárd	7100	17	Tolna	szekszard	34818	Megyei jogú város
1999	Szekszárd 1.	7101	17	Tolna	szekszard	0	
2000	Szekszárd 2.	7102	17	Tolna	szekszard	0	
2001	Szekszárd 3.	7103	17	Tolna	szekszard	0	
3122	Szeleste	9622	18	Vas	szeleste	699	Község
1642	Szelevény	5476	16	Jász-Nagykun-Szolnok	szeleveny	1118	Község
2234	Szellő	7661	2	Baranya	szello	318	Község
3153	Szemenye	9685	18	Vas	szemenye	336	Község
519	Szendehely	2640	12	Nógrád	szendehely	1562	Község
1024	Szendrőlád	3751	5	Borsod-Abaúj-Zemplén	szendrolad	1879	Község
2806	Szenta	8849	14	Somogy	szenta	0	
2499	Szentbékkálla	8281	19	Veszprém	szentbekkalla	226	Község
2330	Szentdénes	7913	2	Baranya	szentdenes	337	Község
782	Szentdomonkos	3259	10	Heves	szentdomonkos	490	község
533	Szente	2655	12	Nógrád	szente	487	Község
2332	Szentegát	7915	2	Baranya	szentegat	608	Község
236	Szentendre	2000	13	Pest	szentendre	25876	Város
237	Szentendre 1.	2001	13	Pest	szentendre	0	
1861	Szentes	6600	6	Csongrád	szentes	29800	Város
2580	Szentgál	8444	19	Veszprém	szentgal	2923	Község
2143	Szentgáloskér	7465	14	Somogy	szentgalosker	452	Község
3264	Szentgotthárd	9970	18	Vas	szentgotthard	8891	Város
3265	Szentgotthárd (Farkasfa)	9981	18	Vas	farkasfa	0	
3261	Szentgotthárd (Rábafüzes)	9955	18	Vas	rabafuzes	0	
2546	Szentgyörgyvár	8393	20	Zala	szentgyorgyvar	335	Község
2880	Szentgyörgyvölgy	8975	20	Zala	szentgyorgyvolgy	459	Község
2599	Szentimrefalva	8475	19	Veszprém	szentimrefalva	100	Község
873	Szentistván	3418	5	Borsod-Abaúj-Zemplén	szentistvan	2647	Nagyközség
1079	Szentistvánbaksa	3844	5	Borsod-Abaúj-Zemplén	szentistvanbaksa	378	Község
2245	Szentkatalin	7681	2	Baranya	szentkatalin	507	Község
1733	Szentkirály	6031	3	Bács-Kiskun	szentkiraly	1962	Község
2464	Szentkirályszabadja	8225	19	Veszprém	szentkiralyszabadja	2118	Község
2867	Szentkozmadombja	8947	20	Zala	szentkozmadombja	71	Község
2341	Szentlászló	7936	2	Baranya	szentlaszlo	872	Község
376	Szentlőrinckáta	2255	13	Pest	szentlorinckata	1990	Község
2821	Szentmargitfalva	8872	20	Zala	szentmargitfalva	606	Község
375	Szentmártonkáta	2254	13	Pest	szentmartonkata	5107	Község
3212	Szentpéterfa	9799	18	Vas	szentpeterfa	1056	Község
2871	Szentpéterfölde	8953	20	Zala	szentpeterfolde	157	Község
1238	Szentpéterszeg	4121	9	Hajdú-Bihar	szentpeterszeg	1177	Község
2813	Szepetnek	8861	20	Zala	szepetnek	1607	Község
2950	Szerecseny	9125	8	Győr-Moson-Sopron	szerecseny	820	Község
1852	Szeremle	6512	3	Bács-Kiskun	szeremle	1592	Község
1117	Szerencs	3900	5	Borsod-Abaúj-Zemplén	szerencs	9878	Város
1264	Szerep	4163	9	Hajdú-Bihar	szerep	1671	Község
1263	Szerep (Hosszúhát)	4162	9	Hajdú-Bihar	hosszuhat	0	
3097	Szergény	9523	18	Vas	szergeny	373	Község
387	Szigetbecse	2321	13	Pest	szigetbecse	1379	Község
384	Szigetcsép	2317	13	Pest	szigetcsep	2404	Község
382	Szigethalom	2315	13	Pest	szigethalom	16929	Város
242	Szigetmonostor	2015	13	Pest	szigetmonostor	2319	Község
385	Szigetszentmárton	2318	13	Pest	szigetszentmarton	2157	Község
379	Szigetszentmiklós	2310	13	Pest	szigetszentmiklos	33223	Város
380	Szigetszentmiklós 3.	2313	13	Pest	szigetszentmiklos	0	
386	Szigetújfalu	2319	13	Pest	szigetujfalu	2194	Község
2328	Szigetvár 1.	7901	2	Baranya	szigetvar	0	
2492	Szigliget	8264	19	Veszprém	szigliget	980	Község
848	Szihalom	3377	10	Heves	szihalom	2129	község
1058	Szikszó	3800	5	Borsod-Abaúj-Zemplén	szikszo	6039	Város
3024	Szil	9326	8	Győr-Moson-Sopron	szil	1390	Község
2236	Szilágy	7664	2	Baranya	szilagy	913	Község
711	Szilaspogony	3125	12	Nógrád	szilaspogony	346	Község
3013	Szilsárkány	9312	8	Győr-Moson-Sopron	szilsarkany	694	Község
2888	Szilvágy	8986	20	Zala	szilvagy	332	Község
828	Szilvásvárad	3348	10	Heves	szilvasvarad	1717	Község
678	Szirák	3044	12	Nógrád	szirak	1170	Község
999	Szirmabesenyő	3711	5	Borsod-Abaúj-Zemplén	szirmabesenyo	4606	Nagyközség
509	Szob	2628	13	Pest	szob	2861	Város
505	Szokolya	2624	13	Pest	szokolya	1762	Község
2674	Szólád	8625	14	Somogy	szolad	0	
1543	Szolnok	5000	16	Jász-Nagykun-Szolnok	szolnok	75180	Megyei jogú város
1550	Szolnok (Szandaszőllős)	5008	16	Jász-Nagykun-Szolnok	szandaszollos	0	
1544	Szolnok 1.	5001	16	Jász-Nagykun-Szolnok	szolnok	0	
1545	Szolnok 3.	5003	16	Jász-Nagykun-Szolnok	szolnok	0	
1546	Szolnok 4.	5004	16	Jász-Nagykun-Szolnok	szolnok	0	
1547	Szolnok 5.	5005	16	Jász-Nagykun-Szolnok	szolnok	0	
1548	Szolnok 6.	5006	16	Jász-Nagykun-Szolnok	szolnok	0	
1549	Szolnok 7.	5007	16	Jász-Nagykun-Szolnok	szolnok	0	
1551	Szolnok 9.	5009	16	Jász-Nagykun-Szolnok	szolnok	0	
3154	Szombathely	9700	18	Vas	szombathely	79235	Megyei jogú város
3155	Szombathely (Herény)	9707	18	Vas	hereny	0	
3156	Szombathely (Szentkirály)	9719	18	Vas	szentkiraly	0	
637	Szomód	2896	11	Komárom-Esztergom	szomod	2126	Község
867	Szomolya	3411	5	Borsod-Abaúj-Zemplén	szomolya	1673	Község
600	Szomor	2822	11	Komárom-Esztergom	szomor	1138	Község
3282	Szorgalmatos	4441	15	Szabolcs-Szatmár-Bereg	szorgalmatos	0	
2081	Szorosad	7285	14	Somogy	szorosad	64	Község
2587	Szőc	8452	19	Veszprém	szoc	1237	Község
3247	Szőce	9935	18	Vas	szoce	387	Község
318	Sződ	2134	13	Pest	szod	3477	Község
317	Sződliget	2133	13	Pest	szodliget	4484	Község
1034	Szögliget	3762	5	Borsod-Abaúj-Zemplén	szogliget	0	
2314	Szőke	7833	2	Baranya	szoke	1660	Község
2288	Szőkéd	7763	2	Baranya	szoked	215	Község
2749	Szőkedencs	8736	14	Somogy	szokedencs	0	
2358	Szörény	7976	2	Baranya	szoreny	69	Község
822	Szúcs	3341	10	Heves	szucs	1510	község
672	Szűcsi	3034	10	Heves	szucsi	1645	község
733	Szuha	3154	12	Nógrád	szuha	642	Község
1012	Szuhafő	3726	5	Borsod-Abaúj-Zemplén	szuhafo	176	Község
1015	Szuhakálló	3731	5	Borsod-Abaúj-Zemplén	szuhakallo	3359	Nagyközség
1018	Szuhogy	3734	5	Borsod-Abaúj-Zemplén	szuhogy	1220	Község
2338	Szulimán	7932	2	Baranya	szuliman	82	Község
2176	Szulok	7539	14	Somogy	szulok	670	Község
2272	Szűr	7735	2	Baranya	szur	96	Község
687	Szurdokpüspöki	3064	12	Nógrád	szurdokpuspoki	1991	Község
564	Szügy	2699	12	Nógrád	szugy	1530	Község
2398	Tabajd	8088	7	Fejér	tabajd	1007	Község
1788	Tabdi	6224	3	Bács-Kiskun	tabdi	1190	Község
414	Táborfalva	2381	13	Pest	taborfalva	3569	Község
2413	Tác	8121	7	Fejér	tac	1731	Község
2495	Tagyon	8272	19	Veszprém	tagyon	215	Község
246	Tahitótfalu (Tahi)	2022	13	Pest	tahi	0	
245	Tahitótfalu (Tótfalu)	2021	13	Pest	totfalu	5422	Község
2631	Takácsi	8541	19	Veszprém	takacsi	934	Község
1498	Tákos	4845	15	Szabolcs-Szatmár-Bereg	takos	365	Község
391	Taksony	2335	13	Pest	taksony	6382	Nagyközség
1135	Taktabáj	3926	5	Borsod-Abaúj-Zemplén	taktabaj	623	Község
1131	Taktaharkány	3922	5	Borsod-Abaúj-Zemplén	taktaharkany	3951	Nagyközség
1133	Taktakenéz	3924	5	Borsod-Abaúj-Zemplén	taktakenez	1312	Község
1130	Taktaszada	3921	5	Borsod-Abaúj-Zemplén	taktaszada	2067	Község
2507	Taliándörögd	8295	19	Veszprém	taliandorogd	690	Község
1122	Tállya	3907	5	Borsod-Abaúj-Zemplén	tallya	2117	Község
1989	Tamási	7090	17	Tolna	tamasi	8742	Város
3188	Tanakajd	9762	18	Vas	tanakajd	769	Község
2937	Táp	9095	8	Győr-Moson-Sopron	tap	744	Község
587	Tápióbicske	2764	13	Pest	tapiobicske	3648	Község
590	Tápiógyörgye	2767	13	Pest	tapiogyorgye	3783	Község
374	Tápióság	2253	13	Pest	tapiosag	2775	Község
372	Tápiószecső	2251	13	Pest	tapioszecso	6353	Nagyközség
589	Tápiószele	2766	13	Pest	tapioszele	6315	Város
568	Tápiószentmárton	2711	13	Pest	tapioszentmarton	5704	Nagyközség
592	Tápiószőlős	2769	13	Pest	tapioszolos	3177	Község
3187	Táplánszentkereszt	9761	18	Vas	taplanszentkereszt	2567	Község
2510	Tapolca	8300	19	Veszprém	raposka	253	Község
2509	Tapolca (Diszel)	8297	19	Veszprém	diszel	0	
2735	Tapsony	8718	14	Somogy	tapsony	493	Község
2936	Tápszentmiklós	9094	8	Győr-Moson-Sopron	tapszentmiklos	958	Község
696	Tar	3073	12	Nógrád	tar	1991	Község
2158	Tarany	7514	14	Somogy	tarany	1256	Község
1126	Tarcal	3915	5	Borsod-Abaúj-Zemplén	tarcal	3129	Község
871	Tard	3416	5	Borsod-Abaúj-Zemplén	tard	1385	Község
974	Tardona	3644	5	Borsod-Abaúj-Zemplén	tardona	1127	Község
606	Tardos	2834	11	Komárom-Esztergom	tardos	1667	Község
1672	Tarhos	5641	4	Békés	tarhos	915	Község
603	Tarján	2831	11	Komárom-Esztergom	tarjan	2627	Község
2934	Tarjánpuszta	9092	8	Győr-Moson-Sopron	tarjanpuszta	404	Község
651	Tárkány	2945	11	Komárom-Esztergom	tarkany	1628	Község
842	Tarnabod	3369	10	Heves	tarnabod	808	Község
781	Tarnalelesz	3258	10	Heves	tarnalelesz	1834	község
796	Tarnaméra	3284	10	Heves	tarnamera	1743	község
800	Tarnaörs	3294	10	Heves	tarnaors	1872	község
816	Tarnaszentmária	3331	10	Heves	tarnaszentmaria	262	Község
852	Tarnaszentmiklós	3382	10	Heves	tarnaszentmiklos	941	község
795	Tarnazsadány	3283	10	Heves	tarnazsadany	1301	község
447	Tárnok	2461	13	Pest	tarnok	8964	Nagyközség
2975	Tárnokréti	9165	8	Győr-Moson-Sopron	tarnokreti	60	Község
1506	Tarpa	4931	15	Szabolcs-Szatmár-Bereg	tarpa	2274	Nagyközség
2107	Tarrós	7362	2	Baranya	tarros	264	Község
2717	Táska	8696	14	Somogy	taska	444	Község
1765	Tass	6098	3	Bács-Kiskun	tass	3088	Község
2069	Taszár	7261	14	Somogy	taszar	497	Község
483	Tát	2534	11	Komárom-Esztergom	tat	5594	Nagyközség
634	Tata	2890	11	Komárom-Esztergom	tata	23922	Város
607	Tata (Agostyán)	2835	11	Komárom-Esztergom	agostyan	0	
635	Tata 2.	2892	11	Komárom-Esztergom	tata	0	
636	Tata 3.	2893	11	Komárom-Esztergom	tata	0	
593	Tatabánya	2800	11	Komárom-Esztergom	tatabanya	71302	Megyei jogú város
594	Tatabánya 1.	2801	11	Komárom-Esztergom	tatabanya	0	
595	Tatabánya 2.	2802	11	Komárom-Esztergom	tatabanya	0	
596	Tatabánya 3.	2803	11	Komárom-Esztergom	tatabanya	0	
597	Tatabánya 4.	2804	11	Komárom-Esztergom	tatabanya	0	
598	Tatabánya 5.	2805	11	Komárom-Esztergom	tatabanya	0	
1842	Tataháza	6451	3	Bács-Kiskun	tatahaza	1333	Község
410	Tatárszentgyörgy	2375	13	Pest	tatarszentgyorgy	1966	Község
1791	Tázlár	6236	3	Bács-Kiskun	tazlar	1780	Község
1289	Téglás	4243	9	Hajdú-Bihar	teglas	6567	Város
2109	Tékes	7381	2	Baranya	tekes	192	Község
3215	Telekes	9812	18	Vas	telekes	542	Község
1687	Telekgerendás	5675	4	Békés	telekgerendas	1658	Község
2675	Teleki	8626	14	Somogy	teleki	0	
288	Telki	2089	13	Pest	telki	3275	Község
1113	Telkibánya	3896	5	Borsod-Abaúj-Zemplén	telkibanya	688	Község
1969	Tengelic	7054	17	Tolna	tengelic	2482	Község
2701	Tengőd	8668	14	Somogy	tengod	0	
839	Tenk	3359	10	Heves	tenk	1237	község
2943	Tényő	9111	8	Győr-Moson-Sopron	tenyo	1562	Község
1247	Tépe	4132	9	Hajdú-Bihar	tepe	1140	Község
1330	Terem	4342	15	Szabolcs-Szatmár-Bereg	terem	676	Község
561	Terény	2696	12	Nógrád	tereny	419	Község
530	Tereske	2652	12	Nógrád	tereske	727	Község
1030	Teresztenye	3757	5	Borsod-Abaúj-Zemplén	teresztenye	65	Község
3276	Terpes	3333	10	Heves	terpes	0	
2409	Tés	8109	19	Veszprém	tes	893	Község
3273	Tésa	2636	13	Pest	tesa	0	
